ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,ORDER_YEAR,ORDER_MONTH,ORDER_MONTH_YEAR,SALES_LAG1,SALES_ROLLING_7D,PRODUCTLINE_ENCODED,DEALSIZE_ENCODED,PROFIT
10176,27,68.78,8,1857.06,2003-11-06,Shipped,4,11,2003,Classic Cars,57,S24_1444,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Not Provided,Reggio Emilia,Unknown,42100,Italy,EMEA,Moroni,Maurizio,Small,2003,11,2003-11,3165.5,3137.9714285714285,0,2,318.06000000000006
10175,41,69.28,7,2840.48,2003-11-06,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,Not Provided,London,Unknown,WX3 6FW,UK,EMEA,Brown,Ann,Small,2003,11,2003-11,1857.06,2702.1771428571424,5,2,380.48
10175,28,100.0,6,2969.96,2003-11-06,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,Not Provided,London,Unknown,WX3 6FW,UK,EMEA,Brown,Ann,Small,2003,11,2003-11,2840.48,2961.9657142857145,5,2,-756.0
10177,45,72.58,2,3266.1,2003-11-07,Shipped,4,11,2003,Vintage Cars,88,S24_3151,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Not Provided,Madrid,Unknown,28023,Spain,EMEA,Fernandez,Jesus,Medium,2003,11,2003-11,2969.96,3115.0914285714284,6,1,-693.9000000000001
10177,24,100.0,5,2526.48,2003-11-07,Shipped,4,11,2003,Ships,99,S700_3962,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Not Provided,Madrid,Unknown,28023,Spain,EMEA,Fernandez,Jesus,Small,2003,11,2003-11,3266.1,3165.3857142857146,3,2,24.0
10177,23,100.0,9,3675.63,2003-11-07,Shipped,4,11,2003,Vintage Cars,136,S18_3140,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Not Provided,Madrid,Unknown,28023,Spain,EMEA,Fernandez,Jesus,Medium,2003,11,2003-11,2526.48,2900.172857142857,6,1,-828.0
10177,35,74.6,8,2611.0,2003-11-07,Shipped,4,11,2003,Vintage Cars,87,S18_4522,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Not Provided,Madrid,Unknown,28023,Spain,EMEA,Fernandez,Jesus,Small,2003,11,2003-11,3675.63,2820.9585714285713,6,2,-434.0000000000002
10177,40,50.23,6,2009.2,2003-11-07,Shipped,4,11,2003,Ships,54,S72_3212,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Not Provided,Madrid,Unknown,28023,Spain,EMEA,Fernandez,Jesus,Small,2003,11,2003-11,2611.0,2842.6928571428575,3,2,-150.80000000000013
10177,24,76.0,3,1824.0,2003-11-07,Shipped,4,11,2003,Ships,66,S700_1138,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Not Provided,Madrid,Unknown,28023,Spain,EMEA,Fernandez,Jesus,Small,2003,11,2003-11,2009.2,2697.4814285714288,3,2,240.0
10177,50,100.0,7,6083.0,2003-11-07,Shipped,4,11,2003,Ships,122,S24_2011,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Not Provided,Madrid,Unknown,28023,Spain,EMEA,Fernandez,Jesus,Medium,2003,11,2003-11,1824.0,3142.2014285714286,3,1,-1100.0
10177,29,100.0,11,3070.52,2003-11-07,Shipped,4,11,2003,Trains,100,S18_3259,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Not Provided,Madrid,Unknown,28023,Spain,EMEA,Fernandez,Jesus,Medium,2003,11,2003-11,6083.0,3114.261428571429,4,1,0.0
10177,31,88.34,10,2738.54,2003-11-07,Shipped,4,11,2003,Ships,86,S700_1938,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Not Provided,Madrid,Unknown,28023,Spain,EMEA,Fernandez,Jesus,Small,2003,11,2003-11,3070.52,3144.555714285714,3,2,72.5400000000001
10177,44,92.16,4,4055.04,2003-11-07,Shipped,4,11,2003,Ships,100,S700_3505,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Not Provided,Madrid,Unknown,28023,Spain,EMEA,Fernandez,Jesus,Medium,2003,11,2003-11,2738.54,3198.7571428571428,3,1,-344.96000000000015
10177,32,76.62,1,2451.84,2003-11-07,Shipped,4,11,2003,Ships,72,S700_2610,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Not Provided,Madrid,Unknown,28023,Spain,EMEA,Fernandez,Jesus,Small,2003,11,2003-11,4055.04,3176.02,3,2,147.84000000000015
10178,21,72.12,11,1514.52,2003-11-08,Shipped,4,11,2003,Vintage Cars,83,S24_3816,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Not Provided,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,Small,2003,11,2003-11,2451.84,3105.3514285714286,6,2,-228.4799999999999
10178,22,87.75,1,1930.5,2003-11-08,Shipped,4,11,2003,Planes,99,S700_2466,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Not Provided,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,Small,2003,11,2003-11,1514.52,3120.565714285714,2,2,-247.5
10178,41,81.72,10,3350.52,2003-11-08,Shipped,4,11,2003,Ships,86,S18_3029,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Not Provided,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,Medium,2003,11,2003-11,1930.5,2730.2114285714283,3,1,-175.48000000000005
10178,34,80.84,5,2748.56,2003-11-08,Shipped,4,11,2003,Planes,68,S24_2841,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Not Provided,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,Small,2003,11,2003-11,3350.52,2684.217142857143,2,2,436.5600000000001
10178,48,100.0,9,5386.56,2003-11-08,Shipped,4,11,2003,Vintage Cars,105,S18_3856,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Not Provided,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,Medium,2003,11,2003-11,2748.56,3062.5057142857145,6,1,-240.0
10178,24,100.0,12,3492.48,2003-11-08,Shipped,4,11,2003,Classic Cars,136,S10_4757,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Not Provided,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,Medium,2003,11,2003-11,5386.56,2982.14,0,1,-864.0
10178,30,72.33,3,2169.9,2003-11-08,Shipped,4,11,2003,Planes,68,S24_3949,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Not Provided,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,Small,2003,11,2003-11,3492.48,2941.862857142857,2,2,129.89999999999995
10178,34,96.86,8,3293.24,2003-11-08,Shipped,4,11,2003,Ships,90,S700_2047,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Not Provided,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,Medium,2003,11,2003-11,2169.9,3195.9657142857145,3,1,233.23999999999998
10178,42,100.0,4,6490.68,2003-11-08,Shipped,4,11,2003,Planes,157,S18_1662,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Not Provided,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,Medium,2003,11,2003-11,3293.24,3847.4200000000005,2,1,-2394.0
10178,45,76.25,2,3431.25,2003-11-08,Shipped,4,11,2003,Planes,74,S700_4002,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Not Provided,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,Medium,2003,11,2003-11,6490.68,3858.9528571428573,2,1,101.25
10178,45,51.15,7,2301.75,2003-11-08,Shipped,4,11,2003,Planes,49,S72_1253,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Not Provided,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,Small,2003,11,2003-11,3431.25,3795.1228571428574,2,2,96.74999999999994
10178,27,73.64,6,1988.28,2003-11-08,Shipped,4,11,2003,Vintage Cars,65,S24_3420,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Not Provided,Toulouse,Unknown,31000,France,EMEA,Roulet,Annette,Small,2003,11,2003-11,2301.75,3309.6542857142854,6,2,233.28000000000003
10180,21,50.36,3,1057.56,2003-11-11,Shipped,4,11,2003,Motorcycles,62,S18_3782,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Not Provided,Lille,Unknown,59000,France,EMEA,Rance,Martine,Small,2003,11,2003-11,1988.28,2961.808571428571,1,2,-244.44
10180,44,100.0,2,5565.12,2003-11-11,Shipped,4,11,2003,Classic Cars,148,S18_4721,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Not Provided,Lille,Unknown,59000,France,EMEA,Rance,Martine,Medium,2003,11,2003-11,1057.56,3446.84,0,1,-2112.0
10180,28,68.55,14,1919.4,2003-11-11,Shipped,4,11,2003,Motorcycles,76,S24_2000,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Not Provided,Lille,Unknown,59000,France,EMEA,Rance,Martine,Small,2003,11,2003-11,5565.12,3250.577142857143,1,2,-208.60000000000008
10180,22,100.0,7,2514.6,2003-11-11,Shipped,4,11,2003,Motorcycles,102,S32_4485,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Not Provided,Lille,Unknown,59000,France,EMEA,Rance,Martine,Small,2003,11,2003-11,1919.4,2682.565714285714,1,2,-44.0
10180,48,100.0,10,5355.36,2003-11-11,Shipped,4,11,2003,Motorcycles,112,S24_1578,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Not Provided,Lille,Unknown,59000,France,EMEA,Rance,Martine,Medium,2003,11,2003-11,2514.6,2957.4385714285713,1,1,-576.0
10180,29,86.13,9,2497.77,2003-11-11,Shipped,4,11,2003,Motorcycles,95,S10_1678,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Not Provided,Lille,Unknown,59000,France,EMEA,Rance,Martine,Small,2003,11,2003-11,5355.36,2985.441428571429,1,2,-257.23000000000013
10180,41,100.0,11,8892.9,2003-11-11,Shipped,4,11,2003,Motorcycles,193,S10_4698,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Not Provided,Lille,Unknown,59000,France,EMEA,Rance,Martine,Large,2003,11,2003-11,2497.77,3971.815714285714,1,0,-3813.0
10180,34,45.46,4,1545.64,2003-11-11,Shipped,4,11,2003,Motorcycles,40,S32_2206,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Not Provided,Lille,Unknown,59000,France,EMEA,Rance,Martine,Small,2003,11,2003-11,8892.9,4041.5414285714287,1,2,185.64000000000004
10180,40,100.0,8,6747.6,2003-11-11,Shipped,4,11,2003,Motorcycles,150,S12_2823,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Not Provided,Lille,Unknown,59000,France,EMEA,Rance,Martine,Medium,2003,11,2003-11,1545.64,4210.467142857143,1,1,-2000.0
10180,42,100.0,12,4695.6,2003-11-11,Shipped,4,11,2003,Motorcycles,118,S10_2016,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Not Provided,Lille,Unknown,59000,France,EMEA,Rance,Martine,Medium,2003,11,2003-11,6747.6,4607.067142857143,1,1,-756.0
10180,35,72.03,6,2521.05,2003-11-11,Shipped,4,11,2003,Motorcycles,69,S24_2360,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Not Provided,Lille,Unknown,59000,France,EMEA,Rance,Martine,Small,2003,11,2003-11,4695.6,4607.988571428572,1,2,106.05000000000004
10180,28,71.14,1,1991.92,2003-11-11,Shipped,4,11,2003,Classic Cars,80,S24_4620,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Not Provided,Lille,Unknown,59000,France,EMEA,Rance,Martine,Small,2003,11,2003-11,2521.05,4127.497142857143,0,2,-248.07999999999998
10180,25,64.2,13,1605.0,2003-11-11,Shipped,4,11,2003,Motorcycles,60,S18_2625,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Not Provided,Lille,Unknown,59000,France,EMEA,Rance,Martine,Small,2003,11,2003-11,1991.92,3999.9585714285713,1,2,105.00000000000007
10180,21,93.56,5,1964.76,2003-11-11,Shipped,4,11,2003,Motorcycles,81,S50_4713,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Not Provided,Lille,Unknown,59000,France,EMEA,Rance,Martine,Small,2003,11,2003-11,1605.0,3010.2242857142855,1,2,263.76000000000005
10181,44,100.0,6,5418.16,2003-11-12,Shipped,4,11,2003,Classic Cars,141,S18_1129,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2003,11,2003-11,971.98,2738.3528571428574,0,1,-1804.0
10181,30,82.82,17,2484.6,2003-11-12,Shipped,4,11,2003,Classic Cars,80,S18_3278,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Small,2003,11,2003-11,3107.61,3507.091428571429,0,2,84.5999999999998
10181,22,100.0,16,3395.48,2003-11-12,Shipped,4,11,2003,Classic Cars,146,S18_3482,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2003,11,2003-11,2323.7,3446.5600000000004,0,1,-1012.0
10181,23,65.52,13,1506.96,2003-11-12,Shipped,4,11,2003,Classic Cars,61,S24_3371,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Small,2003,11,2003-11,3395.48,3226.4500000000003,0,2,103.95999999999991
10181,42,100.0,2,5435.64,2003-11-12,Shipped,4,11,2003,Classic Cars,124,S18_1589,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2003,11,2003-11,1506.96,2923.712857142857,0,1,-1008.0
10181,25,100.0,9,3861.75,2003-11-12,Shipped,4,11,2003,Classic Cars,140,S24_3856,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2003,11,2003-11,5435.64,3031.4471428571424,0,1,-1000.0
10181,39,100.0,4,5785.26,2003-11-12,Shipped,4,11,2003,Classic Cars,141,S18_3685,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2003,11,2003-11,3861.75,3502.9700000000003,0,1,-1599.0
10181,27,100.0,14,5411.07,2003-11-12,Shipped,4,11,2003,Classic Cars,194,S12_1099,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2003,11,2003-11,2848.23,4034.912857142857,0,1,-2538.0
10181,27,100.0,3,3884.76,2003-11-12,Shipped,4,11,2003,Classic Cars,132,S18_2870,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2003,11,2003-11,3942.72,4568.265714285714,0,1,-864.0
10181,36,100.0,11,4477.32,2003-11-12,Shipped,4,11,2003,Classic Cars,115,S12_4675,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2003,11,2003-11,2649.6,4208.252857142857,0,1,-540.0
10181,37,42.67,8,1578.79,2003-11-12,Shipped,4,11,2003,Classic Cars,37,S24_2972,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Small,2003,11,2003-11,1742.4,3502.808571428571,0,2,209.79000000000008
10181,28,100.0,12,2860.76,2003-11-12,Shipped,4,11,2003,Classic Cars,117,S12_3380,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Small,2003,11,2003-11,1138.94,2562.307142857143,0,2,-476.0
10181,45,100.0,7,6324.75,2003-11-12,Shipped,4,11,2003,Classic Cars,169,S18_3232,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2003,11,2003-11,2860.76,3087.328571428571,0,1,-3105.0
10181,34,53.83,1,1830.22,2003-11-12,Shipped,4,11,2003,Classic Cars,50,S24_1628,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Small,2003,11,2003-11,2183.25,2829.5257142857145,0,2,130.21999999999994
10181,20,81.4,15,1628.0,2003-11-12,Shipped,4,11,2003,Classic Cars,79,S12_3990,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Small,2003,11,2003-11,1830.22,2899.391428571428,0,2,48.000000000000114
10181,22,73.92,10,1626.24,2003-11-12,Shipped,4,11,2003,Classic Cars,77,S18_1889,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Small,2003,11,2003-11,1628.0,2723.031428571429,0,2,-67.75999999999996
10181,21,100.0,5,3286.08,2003-11-12,Shipped,4,11,2003,Classic Cars,142,S18_1984,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2003,11,2003-11,1436.76,2151.93,0,1,-882.0
10186,36,85.54,8,3079.44,2003-11-14,Shipped,4,11,2003,Vintage Cars,83,S24_3816,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,Not Provided,London,Unknown,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium,2003,11,2003-11,3167.36,2589.6585714285716,6,1,91.44000000000023
10186,24,99.57,5,2389.68,2003-11-14,Shipped,4,11,2003,Ships,90,S700_2047,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,Not Provided,London,Unknown,WA1 1DP,UK,EMEA,Hardy,Thomas,Small,2003,11,2003-11,2254.98,2676.837142857143,3,2,229.67999999999984
10186,26,100.0,9,3854.24,2003-11-14,Shipped,4,11,2003,Classic Cars,136,S10_4757,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,Not Provided,London,Unknown,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium,2003,11,2003-11,2389.68,2945.7285714285713,0,1,-936.0
10184,46,100.0,9,5984.14,2003-11-14,Shipped,4,11,2003,Trucks and Buses,122,S18_2319,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Not Provided,Sevilla,Unknown,41101,Spain,EMEA,Roel,Jose Pedro,Medium,2003,11,2003-11,3952.83,3526.095714285714,5,1,-1012.0
10186,46,100.0,6,4918.78,2003-11-14,Shipped,4,11,2003,Vintage Cars,105,S18_3856,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,Not Provided,London,Unknown,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium,2003,11,2003-11,3442.04,3828.098571428571,6,1,-230.0
10184,49,100.0,2,5795.72,2003-11-14,Shipped,4,11,2003,Classic Cars,118,S24_4048,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Not Provided,Sevilla,Unknown,41101,Spain,EMEA,Roel,Jose Pedro,Medium,2003,11,2003-11,4918.78,4333.918571428571,0,1,-882.0
10184,37,100.0,6,4516.22,2003-11-14,Shipped,4,11,2003,Trucks and Buses,118,S12_4473,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Not Provided,Sevilla,Unknown,41101,Spain,EMEA,Roel,Jose Pedro,Medium,2003,11,2003-11,5795.72,4637.71,5,1,-666.0
10184,28,100.0,10,4409.72,2003-11-14,Shipped,4,11,2003,Classic Cars,169,S18_3232,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Not Provided,Sevilla,Unknown,41101,Spain,EMEA,Roel,Jose Pedro,Medium,2003,11,2003-11,4516.22,4717.064285714287,0,1,-1932.0
10184,48,50.95,1,2445.6,2003-11-14,Shipped,4,11,2003,Trains,62,S32_3207,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Not Provided,Sevilla,Unknown,41101,Spain,EMEA,Roel,Jose Pedro,Small,2003,11,2003-11,1134.0,3808.8685714285716,4,2,-530.3999999999999
10186,22,69.2,2,1522.4,2003-11-14,Shipped,4,11,2003,Planes,68,S24_2841,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,Not Provided,London,Unknown,WA1 1DP,UK,EMEA,Hardy,Thomas,Small,2003,11,2003-11,2445.6,3534.6342857142854,2,2,26.400000000000063
10186,32,100.0,1,6004.8,2003-11-14,Shipped,4,11,2003,Planes,157,S18_1662,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,Not Provided,London,Unknown,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium,2003,11,2003-11,1522.4,3689.7799999999997,2,1,-1824.0
10184,44,60.16,12,2647.04,2003-11-14,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Not Provided,Sevilla,Unknown,41101,Spain,EMEA,Roel,Jose Pedro,Small,2003,11,2003-11,6004.8,3239.968571428571,5,2,7.03999999999985
10186,32,89.46,7,2862.72,2003-11-14,Shipped,4,11,2003,Ships,86,S18_3029,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,Not Provided,London,Unknown,WA1 1DP,UK,EMEA,Hardy,Thomas,Small,2003,11,2003-11,1747.9,2812.0014285714287,3,2,110.7199999999998
10184,31,60.11,3,1863.41,2003-11-14,Shipped,4,11,2003,Classic Cars,57,S24_1444,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Not Provided,Sevilla,Unknown,41101,Spain,EMEA,Roel,Jose Pedro,Small,2003,11,2003-11,2862.72,2728.8314285714287,0,2,96.40999999999998
10184,46,100.0,5,7381.16,2003-11-14,Shipped,4,11,2003,Classic Cars,163,S18_2238,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Not Provided,Sevilla,Unknown,41101,Spain,EMEA,Roel,Jose Pedro,Large,2003,11,2003-11,3891.66,3404.382857142857,0,0,-2898.0
10186,21,69.04,3,1449.84,2003-11-14,Shipped,4,11,2003,Vintage Cars,65,S24_3420,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,Not Provided,London,Unknown,WA1 1DP,UK,EMEA,Hardy,Thomas,Small,2003,11,2003-11,7886.2,4173.411428571429,6,2,84.84000000000013
10184,33,62.77,8,2071.41,2003-11-14,Shipped,4,11,2003,Trucks and Buses,54,S32_2509,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Not Provided,Sevilla,Unknown,41101,Spain,EMEA,Roel,Jose Pedro,Small,2003,11,2003-11,1449.84,3950.715714285714,5,2,289.4100000000001
10186,28,52.14,4,1459.92,2003-11-14,Shipped,4,11,2003,Planes,49,S72_1253,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,Not Provided,London,Unknown,WA1 1DP,UK,EMEA,Hardy,Thomas,Small,2003,11,2003-11,2832.0,3228.617142857143,2,2,87.92000000000002
10184,46,100.0,13,4607.36,2003-11-14,Shipped,4,11,2003,Trucks and Buses,96,S32_1268,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Not Provided,Sevilla,Unknown,41101,Spain,EMEA,Roel,Jose Pedro,Medium,2003,11,2003-11,1459.92,3629.0914285714284,5,1,184.0
10184,45,100.0,4,4948.2,2003-11-14,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Not Provided,Sevilla,Unknown,41101,Spain,EMEA,Roel,Jose Pedro,Medium,2003,11,2003-11,4607.36,3209.3771428571426,5,1,-675.0
10184,42,31.82,7,1336.44,2003-11-14,Shipped,4,11,2003,Classic Cars,35,S24_2840,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Not Provided,Sevilla,Unknown,41101,Spain,EMEA,Roel,Jose Pedro,Small,2003,11,2003-11,4948.2,3193.1771428571424,0,2,-133.56
10184,24,100.0,11,3496.32,2003-11-14,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Not Provided,Sevilla,Unknown,41101,Spain,EMEA,Roel,Jose Pedro,Medium,2003,11,2003-11,972.4,3326.095714285714,5,1,-648.0
10188,32,65.42,5,2093.44,2003-11-18,Shipped,4,11,2003,Motorcycles,60,S18_2625,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Small,2003,11,2003-11,3496.32,2966.964285714286,1,2,173.44000000000005
10188,25,100.0,2,2535.75,2003-11-18,Shipped,4,11,2003,Motorcycles,112,S24_1578,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Small,2003,11,2003-11,2093.44,2622.328571428571,1,2,-300.0
10188,44,98.89,7,4351.16,2003-11-18,Shipped,4,11,2003,Motorcycles,99,S32_1374,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2003,11,2003-11,2535.75,3053.002857142857,1,1,-4.839999999999975
10188,38,96.34,4,3660.92,2003-11-18,Shipped,4,11,2003,Motorcycles,118,S10_2016,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2003,11,2003-11,4351.16,2999.1042857142857,1,1,-823.0799999999999
10188,29,100.0,8,3957.05,2003-11-18,Shipped,4,11,2003,Planes,118,S700_2834,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,2003,11,2003-11,3660.92,3009.577142857143,2,1,-522.0
10188,45,100.0,3,8714.7,2003-11-18,Shipped,4,11,2003,Motorcycles,193,S10_4698,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Not Provided,Bergen,Unknown,N 5804,Norway,EMEA,Oeztan,Veysel,Large,2003,11,2003-11,3957.05,4115.62,1,0,-4185.0
